Currency,Date,Rate
JPY,2021-07-11,0.00909009
KES,2021-07-11,0.0092647
MAD,2021-07-11,0.111857
MUR,2021-07-11,0.0235291
MWK,2021-07-11,0.0012464
MXN,2021-07-11,0.0501749
MYR,2021-07-11,0.238717
NGN,2021-07-11,0.00243902439
NOK,2021-07-11,0.114053
NZD,2021-07-11,0.694899
PEN,2021-07-11,0.252604
PLN,2021-07-11,0.260423
RUB,2021-07-11,0.0134323
RWF,2021-07-11,0.00099424
SAR,2021-07-11,0.266667
SEK,2021-07-11,0.116261
SGD,2021-07-11,0.738563
SLL,2021-07-11,9.71954e-05
THB,2021-07-11,0.0307381
TZS,2021-07-11,0.000431142
UGX,2021-07-11,0.000281904
USD,2021-07-11,1.0
XAF,2021-07-11,0.0018049
XOF,2021-07-11,0.0018049
ZAR,2021-07-11,0.070026
ZMK,2021-07-11,0.0441302
ZMW,2021-07-11,0.0441302
AED,2021-07-12,0.272294
ARS,2021-07-12,0.0104189
AUD,2021-07-12,0.747385
BRL,2021-07-12,0.1901242
BWP,2021-07-12,0.0915105
CAD,2021-07-12,0.802341
CHF,2021-07-12,1.094414
CZK,2021-07-12,0.0461064
DKK,2021-07-12,0.159739
ETB,2021-07-12,0.0227869
EUR,2021-07-12,1.1877
GBP,2021-07-12,1.3876
GHS,2021-07-12,0.168874
ILS,2021-07-12,0.304896
INR,2021-07-12,0.0134141
JPY,2021-07-12,0.0090877
KES,2021-07-12,0.0092644
MAD,2021-07-12,0.112088
MUR,2021-07-12,0.023321
MWK,2021-07-12,0.0012455
MXN,2021-07-12,0.050248
MYR,2021-07-12,0.238623
NGN,2021-07-12,0.00243902439
NOK,2021-07-12,0.115047
NZD,2021-07-12,0.697819
PEN,2021-07-12,0.251897
PLN,2021-07-12,0.2607629
RUB,2021-07-12,0.013398
RWF,2021-07-12,0.00099549
SAR,2021-07-12,0.266667
SEK,2021-07-12,0.1165341
SGD,2021-07-12,0.7404261
SLL,2021-07-12,9.7463e-05
THB,2021-07-12,0.0306672
TZS,2021-07-12,0.000431151
UGX,2021-07-12,0.000282017
USD,2021-07-12,1.0
XAF,2021-07-12,0.00181035
XOF,2021-07-12,0.00181035
ZAR,2021-07-12,0.0697847
ZMK,2021-07-12,0.04413451
ZMW,2021-07-12,0.04413451
AED,2021-07-13,0.272294
ARS,2021-07-13,0.01040612
AUD,2021-07-13,0.7482307
BRL,2021-07-13,0.193257
BWP,2021-07-13,0.0915617
CAD,2021-07-13,0.8019908
CHF,2021-07-13,1.091706
CZK,2021-07-13,0.046228
DKK,2021-07-13,0.1592831
ETB,2021-07-13,0.0227795
EUR,2021-07-13,1.1877
GBP,2021-07-13,1.3876
GHS,2021-07-13,0.168531
ILS,2021-07-13,0.304781
INR,2021-07-13,0.0134226
JPY,2021-07-13,0.0090584
KES,2021-07-13,0.00926364
MAD,2021-07-13,0.1119474
MUR,2021-07-13,0.0232766
MWK,2021-07-13,0.00124828
MXN,2021-07-13,0.0503136
MYR,2021-07-13,0.238597
NGN,2021-07-13,0.00243902439
NOK,2021-07-13,0.1150115
NZD,2021-07-13,0.6984412
PEN,2021-07-13,0.252343
PLN,2021-07-13,0.2597815
RUB,2021-07-13,0.0135213
RWF,2021-07-13,0.00099973
SAR,2021-07-13,0.266667
SEK,2021-07-13,0.116396
SGD,2021-07-13,0.739634
SLL,2021-07-13,9.7457e-05
THB,2021-07-13,0.0306638
TZS,2021-07-13,0.000431171
UGX,2021-07-13,0.000282768
USD,2021-07-13,1.0
XAF,2021-07-13,0.00180619
XOF,2021-07-13,0.00180619
ZAR,2021-07-13,0.06898116
ZMK,2021-07-13,0.0441258
ZMW,2021-07-13,0.0441258
AED,2021-07-14,0.272294
ARS,2021-07-14,0.0104022
AUD,2021-07-14,0.74793
BRL,2021-07-14,0.193644
BWP,2021-07-14,0.0915556
CAD,2021-07-14,0.79936
CHF,2021-07-14,1.0893
CZK,2021-07-14,0.045879
DKK,2021-07-14,0.158472
ETB,2021-07-14,0.0227448
EUR,2021-07-14,1.179262
GBP,2021-07-14,1.384668
GHS,2021-07-14,0.168569
ILS,2021-07-14,0.304291
INR,2021-07-14,0.0134072
JPY,2021-07-14,0.00804937
KES,2021-07-14,0.00925949
MAD,2021-07-14,0.111603
MUR,2021-07-14,0.0234863
MWK,2021-07-14,0.00125046
MXN,2021-07-14,0.050008
MYR,2021-07-14,0.238118
NGN,2021-07-14,0.00243902439
NOK,2021-07-14,0.114245
NZD,2021-07-14,0.701078
PEN,2021-07-14,0.251949
PLN,2021-07-14,0.256727
RUB,2021-07-14,0.0134941
RWF,2021-07-14,0.0010003
SAR,2021-07-14,0.266667
SEK,2021-07-14,0.115669
SGD,2021-07-14,0.738111
SLL,2021-07-14,9.7753e-05
THB,2021-07-14,0.0306163
TZS,2021-07-14,0.000431196
UGX,2021-07-14,0.0002824
USD,2021-07-14,1.0
XAF,2021-07-14,0.00179681
XOF,2021-07-14,0.00179681
ZAR,2021-07-14,0.067698
ZMK,2021-07-14,0.044053
ZMW,2021-07-14,0.044053
AED,2021-07-15,0.272294
ARS,2021-07-15,0.0103968
AUD,2021-07-15,0.7432472
BRL,2021-07-15,0.195606
BWP,2021-07-15,0.090714
CAD,2021-07-15,0.794891
CHF,2021-07-15,1.08739
CZK,2021-07-15,0.046249
DKK,2021-07-15,0.1587222
ETB,2021-07-15,0.0227114
EUR,2021-07-15,1.179262
GBP,2021-07-15,1.384668
GHS,2021-07-15,0.168275
ILS,2021-07-15,0.304861
INR,2021-07-15,0.0134025
JPY,2021-07-15,0.0090836
KES,2021-07-15,0.00925
MAD,2021-07-15,0.1116628
MUR,2021-07-15,0.0234655
MWK,2021-07-15,0.0012347
MXN,2021-07-15,0.0502655
MYR,2021-07-15,0.2375448
NGN,2021-07-15,0.00243902439
NOK,2021-07-15,0.1134427
NZD,2021-07-15,0.7012091
PEN,2021-07-15,0.253273
PLN,2021-07-15,0.2574523
RUB,2021-07-15,0.0134952
RWF,2021-07-15,0.00100323
SAR,2021-07-15,0.266667
SEK,2021-07-15,0.115273
SGD,2021-07-15,0.738293
SLL,2021-07-15,9.75651e-05
THB,2021-07-15,0.0305281
TZS,2021-07-15,0.000431123
UGX,2021-07-15,0.00028122
USD,2021-07-15,1.0
XAF,2021-07-15,0.00179979
XOF,2021-07-15,0.00179979
ZAR,2021-07-15,0.0692063
ZMK,2021-07-15,0.0440948
ZMW,2021-07-15,0.0440948
AED,2021-07-16,0.272294
ARS,2021-07-16,0.0103968
AUD,2021-07-16,0.7432472
BRL,2021-07-16,0.195606
BWP,2021-07-16,0.090714
CAD,2021-07-16,0.794891
CHF,2021-07-16,1.08739
CZK,2021-07-16,0.046249
DKK,2021-07-16,0.1587222
ETB,2021-07-16,0.0227114
EUR,2021-07-16,1.1801
GBP,2021-07-16,1.3821
GHS,2021-07-16,0.168275
ILS,2021-07-16,0.304861
INR,2021-07-16,0.0134025
JPY,2021-07-16,0.0090836
KES,2021-07-16,0.00925
MAD,2021-07-16,0.1116628
MUR,2021-07-16,0.0234655
MWK,2021-07-16,0.0012347
MXN,2021-07-16,0.0502655
MYR,2021-07-16,0.2375448
NGN,2021-07-16,0.00243902439
NOK,2021-07-16,0.1134427
NZD,2021-07-16,0.7012091
PEN,2021-07-16,0.253273
PLN,2021-07-16,0.2574523
RUB,2021-07-16,0.0134952
RWF,2021-07-16,0.00100323
SAR,2021-07-16,0.266667
SEK,2021-07-16,0.115273
SGD,2021-07-16,0.738293
SLL,2021-07-16,9.75651e-05
THB,2021-07-16,0.0305281
TZS,2021-07-16,0.000431123
UGX,2021-07-16,0.00028122
USD,2021-07-16,1.0
XAF,2021-07-16,0.00179979
XOF,2021-07-16,0.00179979
ZAR,2021-07-16,0.0692063
ZMK,2021-07-16,0.0440948
ZMW,2021-07-16,0.0440948
AED,2021-07-17,0.272294
ARS,2021-07-17,0.0103968
AUD,2021-07-17,0.7432472
BRL,2021-07-17,0.195606
BWP,2021-07-17,0.090714
CAD,2021-07-17,0.794891
CHF,2021-07-17,1.08739
CZK,2021-07-17,0.046249
DKK,2021-07-17,0.1587222
ETB,2021-07-17,0.0227114
EUR,2021-07-17,1.1801
GBP,2021-07-17,1.3821
GHS,2021-07-17,0.168275
ILS,2021-07-17,0.304861
INR,2021-07-17,0.0134025
JPY,2021-07-17,0.0090836
KES,2021-07-17,0.00925
MAD,2021-07-17,0.1116628
MUR,2021-07-17,0.0234655
MWK,2021-07-17,0.0012347
MXN,2021-07-17,0.0502655
MYR,2021-07-17,0.2375448
NGN,2021-07-17,0.00243902439
NOK,2021-07-17,0.1134427
NZD,2021-07-17,0.7012091
PEN,2021-07-17,0.253273
PLN,2021-07-17,0.2574523
RUB,2021-07-17,0.0134952
RWF,2021-07-17,0.00100323
SAR,2021-07-17,0.266667
SEK,2021-07-17,0.115273
SGD,2021-07-17,0.738293
SLL,2021-07-17,9.75651e-05
THB,2021-07-17,0.0305281
TZS,2021-07-17,0.000431123
UGX,2021-07-17,0.00028122
USD,2021-07-17,1.0
XAF,2021-07-17,0.00179979
XOF,2021-07-17,0.00179979
ZAR,2021-07-17,0.0692063
ZMK,2021-07-17,0.0440948
ZMW,2021-07-17,0.0440948
AED,2021-07-18,0.272294
ARS,2021-07-18,0.0103968
AUD,2021-07-18,0.7432472
BRL,2021-07-18,0.195606
BWP,2021-07-18,0.090714
CAD,2021-07-18,0.794891
CHF,2021-07-18,1.08739
CZK,2021-07-18,0.046249
DKK,2021-07-18,0.1587222
ETB,2021-07-18,0.0227114
EUR,2021-07-18,1.1801
GBP,2021-07-18,1.3821
GHS,2021-07-18,0.168275
ILS,2021-07-18,0.304861
INR,2021-07-18,0.0134025
JPY,2021-07-18,0.0090836
KES,2021-07-18,0.00925
MAD,2021-07-18,0.1116628
MUR,2021-07-18,0.0234655
MWK,2021-07-18,0.0012347
MXN,2021-07-18,0.0502655
MYR,2021-07-18,0.2375448
NGN,2021-07-18,0.00243902439
NOK,2021-07-18,0.1134427
NZD,2021-07-18,0.7012091
PEN,2021-07-18,0.253273
PLN,2021-07-18,0.2574523
RUB,2021-07-18,0.0134952
RWF,2021-07-18,0.00100323
SAR,2021-07-18,0.266667
SEK,2021-07-18,0.115273
SGD,2021-07-18,0.738293
SLL,2021-07-18,9.75651e-05
THB,2021-07-18,0.0305281
TZS,2021-07-18,0.000431123
UGX,2021-07-18,0.00028122
USD,2021-07-18,1.0
XAF,2021-07-18,0.00179979
XOF,2021-07-18,0.00179979
ZAR,2021-07-18,0.0692063
ZMK,2021-07-18,0.0440948
ZMW,2021-07-18,0.0440948
AED,2021-07-19,0.272294
ARS,2021-07-19,0.0103808
AUD,2021-07-19,0.731883
BRL,2021-07-19,0.1914997
BWP,2021-07-19,0.090646
CAD,2021-07-19,0.7890284
CHF,2021-07-19,1.0855711
CZK,2021-07-19,0.045898
DKK,2021-07-19,0.1583748
ETB,2021-07-19,0.02259
EUR,2021-07-19,1.17808
GBP,2021-07-19,1.36323
GHS,2021-07-19,0.167728
ILS,2021-07-19,0.304084
INR,2021-07-19,0.0134157
JPY,2021-07-19,0.0090839
KES,2021-07-19,0.0092422
MAD,2021-07-19,0.111559
MUR,2021-07-19,0.023543
MWK,2021-07-19,0.00123631
MXN,2021-07-19,0.0497011
MYR,2021-07-19,0.2362814
NGN,2021-07-19,0.00243902439
NOK,2021-07-19,0.111572
NZD,2021-07-19,0.692831
PEN,2021-07-19,0.253184
PLN,2021-07-19,0.2562708
RUB,2021-07-19,0.0134444
RWF,2021-07-19,0.0009934
SAR,2021-07-19,0.266667
SEK,2021-07-19,0.1150365
SGD,2021-07-19,0.7315877
SLL,2021-07-19,9.7783e-05
THB,2021-07-19,0.03044316
TZS,2021-07-19,0.000431126
UGX,2021-07-19,0.000281224
USD,2021-07-19,1.0
XAF,2021-07-19,0.0017954
XOF,2021-07-19,0.0017954
ZAR,2021-07-19,0.0680547
ZMK,2021-07-19,0.0448285
ZMW,2021-07-19,0.0448285
AED,2021-07-20,0.272294
ARS,2021-07-20,0.0103808
AUD,2021-07-20,0.731883
BRL,2021-07-20,0.1914997
BWP,2021-07-20,0.090646
CAD,2021-07-20,0.7890284
CHF,2021-07-20,1.0855711
CZK,2021-07-20,0.045898
DKK,2021-07-20,0.1583748
ETB,2021-07-20,0.02259
EUR,2021-07-20,1.17808
GBP,2021-07-20,1.36323
GHS,2021-07-20,0.167728
ILS,2021-07-20,0.304084
INR,2021-07-20,0.0134157
JPY,2021-07-20,0.0090839
KES,2021-07-20,0.0092422
MAD,2021-07-20,0.111559
MUR,2021-07-20,0.023543
MWK,2021-07-20,0.00123631
MXN,2021-07-20,0.0497011
MYR,2021-07-20,0.2362814
NGN,2021-07-20,0.00243902439
NOK,2021-07-20,0.111572
NZD,2021-07-20,0.692831
PEN,2021-07-20,0.253184
PLN,2021-07-20,0.2562708
RUB,2021-07-20,0.0134444
RWF,2021-07-20,0.0009934
SAR,2021-07-20,0.266667
SEK,2021-07-20,0.1150365
SGD,2021-07-20,0.7315877
SLL,2021-07-20,9.7783e-05
THB,2021-07-20,0.03044316
TZS,2021-07-20,0.000431126
UGX,2021-07-20,0.000281224
USD,2021-07-20,1.0
XAF,2021-07-20,0.0017954
XOF,2021-07-20,0.0017954
ZAR,2021-07-20,0.0680547
ZMK,2021-07-20,0.0448285
ZMW,2021-07-20,0.0448285
AED,2021-07-21,0.272294
ARS,2021-07-21,0.0103808
AUD,2021-07-21,0.731883
BRL,2021-07-21,0.1914997
BWP,2021-07-21,0.090646
CAD,2021-07-21,0.7890284
CHF,2021-07-21,1.0855711
CZK,2021-07-21,0.045898
DKK,2021-07-21,0.1583748
ETB,2021-07-21,0.02259
EUR,2021-07-21,1.17808
GBP,2021-07-21,1.36323
GHS,2021-07-21,0.167728
ILS,2021-07-21,0.304084
INR,2021-07-21,0.0134157
JPY,2021-07-21,0.0090839
KES,2021-07-21,0.0092422
MAD,2021-07-21,0.111559
MUR,2021-07-21,0.023543
MWK,2021-07-21,0.00123631
MXN,2021-07-21,0.0497011
MYR,2021-07-21,0.2362814
NGN,2021-07-21,0.00243902439
NOK,2021-07-21,0.111572
NZD,2021-07-21,0.692831
PEN,2021-07-21,0.253184
PLN,2021-07-21,0.2562708
RUB,2021-07-21,0.0134444
RWF,2021-07-21,0.0009934
SAR,2021-07-21,0.266667
SEK,2021-07-21,0.1150365
SGD,2021-07-21,0.7315877
SLL,2021-07-21,9.7783e-05
THB,2021-07-21,0.03044316
TZS,2021-07-21,0.000431126
UGX,2021-07-21,0.000281224
USD,2021-07-21,1.0
XAF,2021-07-21,0.0017954
XOF,2021-07-21,0.0017954
ZAR,2021-07-21,0.0680547
ZMK,2021-07-21,0.0448285
ZMW,2021-07-21,0.0448285
AED,2021-07-22,0.272294
ARS,2021-07-22,0.0103779
AUD,2021-07-22,0.736536
BRL,2021-07-22,0.1927252
BWP,2021-07-22,0.0904635
CAD,2021-07-22,0.795441
CHF,2021-07-22,1.088661
CZK,2021-07-22,0.0459381
DKK,2021-07-22,0.1584181
ETB,2021-07-22,0.022707
EUR,2021-07-22,1.1796
GBP,2021-07-22,1.3737
GHS,2021-07-22,0.168256
ILS,2021-07-22,0.3056096
INR,2021-07-22,0.0134325
JPY,2021-07-22,0.0090628
KES,2021-07-22,0.00925105
MAD,2021-07-22,0.1115493
MUR,2021-07-22,0.0234046
MWK,2021-07-22,0.0012377
MXN,2021-07-22,0.0496046
MYR,2021-07-22,0.236705
NGN,2021-07-22,0.00243902439
NOK,2021-07-22,0.1124886
NZD,2021-07-22,0.695155
PEN,2021-07-22,0.253528
PLN,2021-07-22,0.257373
RUB,2021-07-22,0.0135668
RWF,2021-07-22,0.0010111
SAR,2021-07-22,0.266667
SEK,2021-07-22,0.1150782
SGD,2021-07-22,0.73448
SLL,2021-07-22,9.7701e-05
THB,2021-07-22,0.03043
TZS,2021-07-22,0.000431209
UGX,2021-07-22,0.00028133
USD,2021-07-22,1.0
XAF,2021-07-22,0.0017964
XOF,2021-07-22,0.0017964
ZAR,2021-07-22,0.0687263
ZMK,2021-07-22,0.0448555
ZMW,2021-07-22,0.0448555
AED,2021-07-23,0.272294
ARS,2021-07-23,0.0103727
AUD,2021-07-23,0.737255
BRL,2021-07-23,0.192238
BWP,2021-07-23,0.0904872
CAD,2021-07-23,0.795661
CHF,2021-07-23,1.087819
CZK,2021-07-23,0.0458728
DKK,2021-07-23,0.158389
ETB,2021-07-23,0.022547
EUR,2021-07-23,1.1778
GBP,2021-07-23,1.3741
GHS,2021-07-23,0.1677907
ILS,2021-07-23,0.3056551
INR,2021-07-23,0.013438
JPY,2021-07-23,0.00906121
KES,2021-07-23,0.00924304
MAD,2021-07-23,0.1115107
MUR,2021-07-23,0.0234334
MWK,2021-07-23,0.0012385
MXN,2021-07-23,0.0497299
MYR,2021-07-23,0.236663
NGN,2021-07-23,0.00243902439
NOK,2021-07-23,0.112831
NZD,2021-07-23,0.696784
PEN,2021-07-23,0.2540995
PLN,2021-07-23,0.2576321
RUB,2021-07-23,0.0135568
RWF,2021-07-23,0.00100468
SAR,2021-07-23,0.266667
SEK,2021-07-23,0.1152066
SGD,2021-07-23,0.7353101
SLL,2021-07-23,9.7782e-05
THB,2021-07-23,0.030384
TZS,2021-07-23,0.00043118
UGX,2021-07-23,0.00028179
USD,2021-07-23,1.0
XAF,2021-07-23,0.0017962
XOF,2021-07-23,0.0017962
ZAR,2021-07-23,0.067774
ZMK,2021-07-23,0.045155
ZMW,2021-07-23,0.045155
AED,2021-07-24,0.272294
ARS,2021-07-24,0.0103727
AUD,2021-07-24,0.737255
BRL,2021-07-24,0.192238
BWP,2021-07-24,0.0904872
CAD,2021-07-24,0.795661
CHF,2021-07-24,1.087819
CZK,2021-07-24,0.0458728
DKK,2021-07-24,0.158389
ETB,2021-07-24,0.022547
EUR,2021-07-24,1.1778
GBP,2021-07-24,1.3741
GHS,2021-07-24,0.1677907
ILS,2021-07-24,0.3056551
INR,2021-07-24,0.013438
JPY,2021-07-24,0.00906121
KES,2021-07-24,0.00924304
MAD,2021-07-24,0.1115107
MUR,2021-07-24,0.0234334
MWK,2021-07-24,0.0012385
MXN,2021-07-24,0.0497299
MYR,2021-07-24,0.236663
NGN,2021-07-24,0.00243902439
NOK,2021-07-24,0.112831
NZD,2021-07-24,0.696784
PEN,2021-07-24,0.2540995
PLN,2021-07-24,0.2576321
RUB,2021-07-24,0.0135568
RWF,2021-07-24,0.00100468
SAR,2021-07-24,0.266667
SEK,2021-07-24,0.1152066
SGD,2021-07-24,0.7353101
SLL,2021-07-24,9.7782e-05
THB,2021-07-24,0.030384
TZS,2021-07-24,0.00043118
UGX,2021-07-24,0.00028179
USD,2021-07-24,1.0
XAF,2021-07-24,0.0017962
XOF,2021-07-24,0.0017962
ZAR,2021-07-24,0.067774
ZMK,2021-07-24,0.045155
ZMW,2021-07-24,0.045155
AED,2021-07-25,0.272294
ARS,2021-07-25,0.0103727
AUD,2021-07-25,0.737255
BRL,2021-07-25,0.192238
BWP,2021-07-25,0.0904872
CAD,2021-07-25,0.795661
CHF,2021-07-25,1.087819
CZK,2021-07-25,0.0458728
DKK,2021-07-25,0.158389
ETB,2021-07-25,0.022547
EUR,2021-07-25,1.1778
GBP,2021-07-25,1.3741
GHS,2021-07-25,0.1677907
ILS,2021-07-25,0.3056551
INR,2021-07-25,0.013438
JPY,2021-07-25,0.00906121
KES,2021-07-25,0.00924304
MAD,2021-07-25,0.1115107
MUR,2021-07-25,0.0234334
MWK,2021-07-25,0.0012385
MXN,2021-07-25,0.0497299
MYR,2021-07-25,0.236663
NGN,2021-07-25,0.00243902439
NOK,2021-07-25,0.112831
NZD,2021-07-25,0.696784
PEN,2021-07-25,0.2540995
PLN,2021-07-25,0.2576321
RUB,2021-07-25,0.0135568
RWF,2021-07-25,0.00100468
SAR,2021-07-25,0.266667
SEK,2021-07-25,0.1152066
SGD,2021-07-25,0.7353101
SLL,2021-07-25,9.7782e-05
THB,2021-07-25,0.030384
TZS,2021-07-25,0.00043118
UGX,2021-07-25,0.00028179
USD,2021-07-25,1.0
XAF,2021-07-25,0.0017962
XOF,2021-07-25,0.0017962
ZAR,2021-07-25,0.067774
ZMK,2021-07-25,0.045155
ZMW,2021-07-25,0.045155
AED,2021-07-26,0.272294
ARS,2021-07-26,0.010378
AUD,2021-07-26,0.73367
BRL,2021-07-26,0.19226
BWP,2021-07-26,0.089934
CAD,2021-07-26,0.7947
CHF,2021-07-26,1.08918
CZK,2021-07-26,0.045836
DKK,2021-07-26,0.15839
ETB,2021-07-26,0.022571
EUR,2021-07-26,1.1779
GBP,2021-07-26,1.3745
GHS,2021-07-26,0.167675
ILS,2021-07-26,0.30605
INR,2021-07-26,0.013428
JPY,2021-07-26,0.0090765
KES,2021-07-26,0.0092258
MAD,2021-07-26,0.11152
MUR,2021-07-26,0.023424
MWK,2021-07-26,0.0012356
MXN,2021-07-26,0.049636
MYR,2021-07-26,0.23641
NGN,2021-07-26,0.00243902439
NOK,2021-07-26,0.111949
NZD,2021-07-26,0.69555
PEN,2021-07-26,0.25498
PLN,2021-07-26,0.25695
RUB,2021-07-26,0.013479
RWF,2021-07-26,0.000993404
SAR,2021-07-26,0.266667
SEK,2021-07-26,0.11518
SGD,2021-07-26,0.73474
SLL,2021-07-26,9.7522e-05
THB,2021-07-26,0.030338
TZS,2021-07-26,0.000431225
UGX,2021-07-26,0.0002824
USD,2021-07-26,1.0
XAF,2021-07-26,0.0017957
XOF,2021-07-26,0.0017957
ZAR,2021-07-26,0.066776
ZMK,2021-07-26,0.0477132
ZMW,2021-07-26,0.0477132
AED,2021-07-27,0.272294
ARS,2021-07-27,0.0103592
AUD,2021-07-27,0.734206
BRL,2021-07-27,0.1931534
BWP,2021-07-27,0.0898791
CAD,2021-07-27,0.794556
CHF,2021-07-27,1.0896
CZK,2021-07-27,0.0457722
DKK,2021-07-27,0.158325
ETB,2021-07-27,0.022588
EUR,2021-07-27,1.17804
GBP,2021-07-27,1.37945
GHS,2021-07-27,0.168371
ILS,2021-07-27,0.306967
INR,2021-07-27,0.0134181
JPY,2021-07-27,0.00908326
KES,2021-07-27,0.00921534
MAD,2021-07-27,0.111573
MUR,2021-07-27,0.0235184
MWK,2021-07-27,0.0012429
MXN,2021-07-27,0.049664
MYR,2021-07-27,0.236253
NGN,2021-07-27,0.00243902439
NOK,2021-07-27,0.112506
NZD,2021-07-27,0.69555
PEN,2021-07-27,0.255884
PLN,2021-07-27,0.2561781
RUB,2021-07-27,0.0135501
RWF,2021-07-27,0.00099455
SAR,2021-07-27,0.266667
SEK,2021-07-27,0.115637
SGD,2021-07-27,0.735071
SLL,2021-07-27,9.7614e-05
THB,2021-07-27,0.0303321
TZS,2021-07-27,0.000431127
UGX,2021-07-27,0.00028133
USD,2021-07-27,1.0
XAF,2021-07-27,0.00179519
XOF,2021-07-27,0.00179519
ZAR,2021-07-27,0.067015
ZMK,2021-07-27,0.0501301
ZMW,2021-07-27,0.0501301
AED,2021-07-28,0.272294
ARS,2021-07-28,0.0103542
AUD,2021-07-28,0.734326
BRL,2021-07-28,0.193449
BWP,2021-07-28,0.089826
CAD,2021-07-28,0.794895
CHF,2021-07-28,1.093047
CZK,2021-07-28,0.0460163
DKK,2021-07-28,0.158783
ETB,2021-07-28,0.022664
EUR,2021-07-28,1.1808
GBP,2021-07-28,1.3872
GHS,2021-07-28,0.168752
ILS,2021-07-28,0.3075511
INR,2021-07-28,0.0134428
JPY,2021-07-28,0.0090968
KES,2021-07-28,0.0092085
MAD,2021-07-28,0.1117244
MUR,2021-07-28,0.0233768
MWK,2021-07-28,0.00124661
MXN,2021-07-28,0.050115
MYR,2021-07-28,0.2361187
NGN,2021-07-28,0.00243902439
NOK,2021-07-28,0.112522
NZD,2021-07-28,0.694165
PEN,2021-07-28,0.2546468
PLN,2021-07-28,0.256875
RUB,2021-07-28,0.013604
RWF,2021-07-28,0.00099544
SAR,2021-07-28,0.266667
SEK,2021-07-28,0.115863
SGD,2021-07-28,0.735524
SLL,2021-07-28,9.7437e-05
THB,2021-07-28,0.0304217
TZS,2021-07-28,0.000431203
UGX,2021-07-28,0.00028207
USD,2021-07-28,1.0
XAF,2021-07-28,0.00180146
XOF,2021-07-28,0.00180146
ZAR,2021-07-28,0.0675989
ZMK,2021-07-28,0.052663
ZMW,2021-07-28,0.052663
AED,2021-07-29,0.272294
ARS,2021-07-29,0.01035009
AUD,2021-07-29,0.740059
BRL,2021-07-29,0.195463
BWP,2021-07-29,0.089893
CAD,2021-07-29,0.802369
CHF,2021-07-29,1.1007
CZK,2021-07-29,0.0465739
DKK,2021-07-29,0.1596204
ETB,2021-07-29,0.0226192
EUR,2021-07-29,1.1868
GBP,2021-07-29,1.3872
GHS,2021-07-29,0.1676103
ILS,2021-07-29,0.3079286
INR,2021-07-29,0.0134657
JPY,2021-07-29,0.0091091
KES,2021-07-29,0.00920747
MAD,2021-07-29,0.11208
MUR,2021-07-29,0.0234511
MWK,2021-07-29,0.0012505
MXN,2021-07-29,0.0503541
MYR,2021-07-29,0.236405
NGN,2021-07-29,0.00243902439
NOK,2021-07-29,0.114025
NZD,2021-07-29,0.6990001
PEN,2021-07-29,0.254946
PLN,2021-07-29,0.258848
RUB,2021-07-29,0.0136708
RWF,2021-07-29,0.00100598
SAR,2021-07-29,0.266667
SEK,2021-07-29,0.116475
SGD,2021-07-29,0.738773
SLL,2021-07-29,9.7495e-05
THB,2021-07-29,0.0304192
TZS,2021-07-29,0.000431135
UGX,2021-07-29,0.00028161
USD,2021-07-29,1.0
XAF,2021-07-29,0.0018101
XOF,2021-07-29,0.0018101
ZAR,2021-07-29,0.068268
ZMK,2021-07-29,0.0523245
ZMW,2021-07-29,0.0523245
